player,season,playoffs,Game_Type_Regular_Tot,Game_Type_Playoffs_Tot,Shot_Made,Total_Game_Played,Total_FT_Made,Total_FTA,FT_Pct,Game_Type
Ronny Turiaf,2009 - 2010,regular,78,0,37,27,37,78,0.474,regular
Ronny Turiaf,2010 - 2011,regular,98,0,61,36,61,98,0.622,regular
Ronny Turiaf,2012 - 2013,regular,63,0,23,24,23,63,0.365,regular
Ronny Turiaf,2013 - 2014,regular,46,0,19,16,19,46,0.413,regular
Roy Hibbert,2008 - 2009,regular,147,0,98,46,98,147,0.667,regular
Roy Hibbert,2009 - 2010,regular,224,0,169,66,169,224,0.754,regular
Roy Hibbert,2010 - 2011,regular,275,0,205,66,205,275,0.745,regular
Roy Hibbert,2011 - 2012,regular,240,0,171,54,171,240,0.713,regular
Roy Hibbert,2012 - 2013,playoffs,0,103,83,18,83,103,0.806,playoffs
Roy Hibbert,2012 - 2013,regular,224,0,166,58,166,224,0.741,regular
Roy Hibbert,2013 - 2014,playoffs,0,57,44,12,44,57,0.772,playoffs
Roy Hibbert,2013 - 2014,regular,269,0,207,62,207,269,0.77,regular
Roy Hibbert,2014 - 2015,regular,204,0,168,57,168,204,0.824,regular
Roy Hibbert,2015 - 2016,regular,145,0,117,48,117,145,0.807,regular
Royal Ivey,2006 - 2007,regular,35,0,24,14,24,35,0.686,regular
Royal Ivey,2007 - 2008,regular,117,0,85,38,85,117,0.726,regular
Royal Ivey,2008 - 2009,regular,43,0,34,20,34,43,0.791,regular
Ruben Patterson,2006 - 2007,regular,372,0,239,76,239,372,0.642,regular
Ruben Patterson,2007 - 2008,regular,43,0,24,12,24,43,0.558,regular
Rudy Fernandez,2008 - 2009,regular,143,0,120,49,120,143,0.839,regular
Rudy Fernandez,2009 - 2010,regular,98,0,85,35,85,98,0.867,regular
Rudy Fernandez,2010 - 2011,regular,146,0,126,53,126,146,0.863,regular
Rudy Fernandez,2011 - 2012,regular,43,0,30,15,30,43,0.698,regular
Rudy Gay,2006 - 2007,regular,209,0,152,51,152,209,0.727,regular
Rudy Gay,2007 - 2008,regular,313,0,245,70,245,313,0.783,regular
Rudy Gay,2008 - 2009,regular,344,0,264,66,264,344,0.767,regular
Rudy Gay,2009 - 2010,regular,399,0,301,76,301,399,0.754,regular
Rudy Gay,2010 - 2011,regular,241,0,194,50,194,241,0.805,regular
Rudy Gay,2011 - 2012,regular,263,0,208,59,208,263,0.791,regular
Rudy Gay,2012 - 2013,regular,294,0,238,69,238,294,0.81,regular
Rudy Gay,2013 - 2014,regular,387,0,318,68,318,387,0.822,regular
Rudy Gay,2014 - 2015,regular,388,0,333,64,333,388,0.858,regular
Rudy Gay,2015 - 2016,regular,254,0,198,63,198,254,0.78,regular
Rudy Gobert,2013 - 2014,regular,65,0,32,21,32,65,0.492,regular
Rudy Gobert,2014 - 2015,regular,273,0,170,63,170,273,0.623,regular
Rudy Gobert,2015 - 2016,regular,274,0,155,53,155,274,0.566,regular
Russell Westbrook,2008 - 2009,regular,428,0,349,76,349,428,0.815,regular
Russell Westbrook,2009 - 2010,regular,422,0,329,76,329,422,0.78,regular
Russell Westbrook,2010 - 2011,playoffs,0,142,121,17,121,142,0.852,playoffs
Russell Westbrook,2010 - 2011,regular,633,0,531,82,531,633,0.839,regular
Russell Westbrook,2011 - 2012,playoffs,0,111,89,19,89,111,0.802,playoffs
Russell Westbrook,2011 - 2012,regular,415,0,340,66,340,415,0.819,regular
Russell Westbrook,2012 - 2013,regular,575,0,459,79,459,575,0.798,regular
Russell Westbrook,2013 - 2014,playoffs,0,164,145,18,145,164,0.884,playoffs
Russell Westbrook,2013 - 2014,regular,293,0,242,45,242,293,0.826,regular
Russell Westbrook,2014 - 2015,regular,654,0,546,66,546,654,0.835,regular
Russell Westbrook,2015 - 2016,playoffs,0,140,116,18,116,140,0.829,playoffs
Russell Westbrook,2015 - 2016,regular,573,0,465,77,465,573,0.812,regular
Ryan Anderson,2008 - 2009,regular,116,0,98,37,98,116,0.845,regular
Ryan Anderson,2009 - 2010,regular,82,0,71,37,71,82,0.866,regular
Ryan Anderson,2010 - 2011,regular,117,0,95,42,95,117,0.812,regular
Ryan Anderson,2011 - 2012,regular,171,0,150,48,150,171,0.877,regular
Ryan Anderson,2012 - 2013,regular,180,0,152,50,152,180,0.844,regular
Ryan Anderson,2013 - 2014,regular,62,0,59,16,59,62,0.952,regular
Ryan Anderson,2014 - 2015,regular,151,0,129,44,129,151,0.854,regular
Ryan Anderson,2015 - 2016,regular,228,0,199,59,199,228,0.873,regular
Ryan Bowen,2007 - 2008,regular,29,0,16,14,16,29,0.552,regular
Ryan Gomes,2006 - 2007,regular,228,0,185,59,185,228,0.811,regular
Ryan Gomes,2007 - 2008,regular,229,0,190,63,190,229,0.83,regular
Ryan Gomes,2008 - 2009,regular,181,0,146,55,146,181,0.807,regular
Ryan Gomes,2009 - 2010,regular,126,0,104,48,104,126,0.825,regular
Ryan Gomes,2010 - 2011,regular,85,0,61,31,61,85,0.718,regular
Ryan Hollins,2006 - 2007,regular,40,0,24,12,24,40,0.6,regular
Ryan Hollins,2007 - 2008,regular,82,0,55,30,55,82,0.671,regular
Ryan Hollins,2008 - 2009,regular,72,0,43,24,43,72,0.597,regular
Ryan Hollins,2009 - 2010,regular,158,0,109,45,109,158,0.69,regular
Ryan Hollins,2010 - 2011,regular,163,0,111,47,111,163,0.681,regular
Ryan Hollins,2011 - 2012,regular,75,0,39,23,39,75,0.52,regular
Ryan Hollins,2012 - 2013,regular,88,0,66,32,66,88,0.75,regular
Ryan Hollins,2013 - 2014,regular,56,0,35,24,35,56,0.625,regular
Ryan Hollins,2014 - 2015,regular,54,0,31,17,31,54,0.574,regular
Ryan Hollins,2015 - 2016,regular,42,0,26,15,26,42,0.619,regular
Ryan Kelly,2013 - 2014,regular,135,0,110,37,110,135,0.815,regular
Ryan Kelly,2014 - 2015,regular,95,0,79,31,79,95,0.832,regular
Ryan Kelly,2015 - 2016,regular,54,0,37,21,37,54,0.685,regular
Salah Mejri,2015 - 2016,regular,46,0,27,15,27,46,0.587,regular
Salim Stoudamire,2006 - 2007,regular,62,0,55,22,55,62,0.887,regular
Salim Stoudamire,2007 - 2008,regular,50,0,41,16,41,50,0.82,regular
Sam Cassell,2006 - 2007,regular,182,0,160,46,160,182,0.879,regular
Sam Cassell,2007 - 2008,regular,144,0,127,38,127,144,0.882,regular
Sam Young,2009 - 2010,regular,175,0,136,51,136,175,0.777,regular
Sam Young,2010 - 2011,regular,116,0,89,40,89,116,0.767,regular
Sam Young,2011 - 2012,regular,26,0,19,12,19,26,0.731,regular
Sam Young,2012 - 2013,regular,43,0,23,17,23,43,0.535,regular
Samardo Samuels,2010 - 2011,regular,110,0,68,27,68,110,0.618,regular
Samardo Samuels,2011 - 2012,regular,117,0,82,36,82,117,0.701,regular
Samardo Samuels,2012 - 2013,regular,24,0,14,11,14,24,0.583,regular
Samuel Dalembert,2006 - 2007,regular,224,0,167,66,167,224,0.746,regular
Samuel Dalembert,2007 - 2008,regular,263,0,186,66,186,263,0.707,regular
Samuel Dalembert,2008 - 2009,regular,124,0,91,42,91,124,0.734,regular
Samuel Dalembert,2009 - 2010,regular,133,0,97,44,97,133,0.729,regular
Samuel Dalembert,2010 - 2011,regular,148,0,108,44,108,148,0.73,regular
Samuel Dalembert,2011 - 2012,regular,113,0,90,36,90,113,0.796,regular
Samuel Dalembert,2012 - 2013,regular,54,0,37,20,37,54,0.685,regular
Samuel Dalembert,2013 - 2014,regular,137,0,101,44,101,137,0.737,regular
Sarunas Jasikevicius,2006 - 2007,regular,95,0,86,35,86,95,0.905,regular
Sasha Pavlovic,2006 - 2007,playoffs,0,36,19,14,19,36,0.528,playoffs
Sasha Pavlovic,2006 - 2007,regular,127,0,100,44,100,127,0.787,regular
Sasha Pavlovic,2007 - 2008,regular,77,0,53,27,53,77,0.688,regular
Sasha Pavlovic,2008 - 2009,regular,54,0,25,23,25,54,0.463,regular
Sasha Pavlovic,2009 - 2010,regular,26,0,10,12,10,26,0.385,regular
Sasha Vujacic,2006 - 2007,regular,49,0,43,22,43,49,0.878,regular
Sasha Vujacic,2007 - 2008,regular,82,0,68,36,68,82,0.829,regular
Sasha Vujacic,2008 - 2009,regular,76,0,70,36,70,76,0.921,regular
Sasha Vujacic,2009 - 2010,regular,33,0,28,18,28,33,0.848,regular
Sasha Vujacic,2010 - 2011,regular,96,0,81,35,81,96,0.844,regular
Sasha Vujacic,2015 - 2016,regular,39,0,32,16,32,39,0.821,regular
Sean Kilpatrick,2015 - 2016,regular,67,0,60,20,60,67,0.896,regular
Sean Marks,2008 - 2009,regular,44,0,30,15,30,44,0.682,regular
Sean May,2006 - 2007,regular,106,0,82,26,82,106,0.774,regular
Sean May,2009 - 2010,regular,32,0,21,12,21,32,0.656,regular
Sean Williams,2007 - 2008,regular,125,0,76,40,76,125,0.608,regular
Sean Williams,2008 - 2009,regular,32,0,20,13,20,32,0.625,regular
Sebastian Telfair,2006 - 2007,regular,110,0,90,38,90,110,0.818,regular
Sebastian Telfair,2007 - 2008,regular,105,0,78,33,78,105,0.743,regular
Sebastian Telfair,2008 - 2009,regular,160,0,131,42,131,160,0.819,regular
Sebastian Telfair,2009 - 2010,regular,37,0,29,16,29,37,0.784,regular
Sebastian Telfair,2010 - 2011,regular,60,0,44,19,44,60,0.733,regular
Sebastian Telfair,2011 - 2012,regular,67,0,53,26,53,67,0.791,regular
Sebastian Telfair,2012 - 2013,regular,69,0,54,23,54,69,0.783,regular
Sebastian Telfair,2014 - 2015,regular,34,0,24,11,24,34,0.706,regular
Semih Erden,2010 - 2011,regular,60,0,39,18,39,60,0.65,regular
Semih Erden,2011 - 2012,regular,41,0,21,13,21,41,0.512,regular
Serge Ibaka,2009 - 2010,regular,92,0,58,33,58,92,0.63,regular
Serge Ibaka,2010 - 2011,playoffs,0,40,33,13,33,40,0.825,playoffs
Serge Ibaka,2010 - 2011,regular,184,0,138,53,138,184,0.75,regular
Serge Ibaka,2011 - 2012,playoffs,0,36,26,12,26,36,0.722,playoffs
Serge Ibaka,2011 - 2012,regular,118,0,78,42,78,118,0.661,regular
Serge Ibaka,2012 - 2013,regular,191,0,143,56,143,191,0.749,regular
Serge Ibaka,2013 - 2014,regular,199,0,156,58,156,199,0.784,regular
Serge Ibaka,2014 - 2015,regular,110,0,92,36,92,110,0.836,regular
Serge Ibaka,2015 - 2016,regular,121,0,91,45,91,121,0.752,regular
Sergey Karasev,2014 - 2015,regular,38,0,29,12,29,38,0.763,regular
Sergio Rodriguez,2006 - 2007,regular,26,0,21,11,21,26,0.808,regular
Sergio Rodriguez,2007 - 2008,regular,38,0,25,18,25,38,0.658,regular
Sergio Rodriguez,2008 - 2009,regular,77,0,61,30,61,77,0.792,regular
Sergio Rodriguez,2009 - 2010,regular,93,0,68,35,68,93,0.731,regular
Seth Curry,2015 - 2016,regular,54,0,45,17,45,54,0.833,regular
Shabazz Muhammad,2013 - 2014,regular,40,0,26,13,26,40,0.65,regular
Shabazz Muhammad,2014 - 2015,regular,145,0,104,33,104,145,0.717,regular
Shabazz Muhammad,2015 - 2016,regular,242,0,185,58,185,242,0.764,regular
Shabazz Napier,2014 - 2015,regular,56,0,44,20,44,56,0.786,regular
Shabazz Napier,2015 - 2016,regular,45,0,33,16,33,45,0.733,regular
Shane Battier,2006 - 2007,regular,113,0,88,39,88,113,0.779,regular
Shane Battier,2007 - 2008,regular,100,0,74,39,74,100,0.74,regular
Shane Battier,2008 - 2009,regular,67,0,55,24,55,67,0.821,regular
Shane Battier,2009 - 2010,regular,106,0,77,37,77,106,0.726,regular
Shane Battier,2010 - 2011,regular,91,0,62,32,62,91,0.681,regular
Shane Battier,2011 - 2012,regular,37,0,23,18,23,37,0.622,regular
Shane Battier,2012 - 2013,regular,38,0,32,16,32,38,0.842,regular
Shane Larkin,2013 - 2014,regular,25,0,16,11,16,25,0.64,regular
Shane Larkin,2014 - 2015,regular,74,0,59,29,59,74,0.797,regular
Shane Larkin,2015 - 2016,regular,107,0,83,43,83,107,0.776,regular
Shannon Brown,2008 - 2009,regular,39,0,32,18,32,39,0.821,regular
Shannon Brown,2009 - 2010,regular,120,0,98,43,98,120,0.817,regular
Shannon Brown,2010 - 2011,regular,101,0,92,43,92,101,0.911,regular
Shannon Brown,2011 - 2012,regular,99,0,80,35,80,99,0.808,regular
Shannon Brown,2012 - 2013,regular,125,0,98,41,98,125,0.784,regular
Shaquille O'Neal,2006 - 2007,regular,279,0,118,37,118,279,0.423,regular
Shaquille O'Neal,2007 - 2008,regular,338,0,170,57,170,338,0.503,regular
Shaquille O'Neal,2008 - 2009,regular,523,0,310,73,310,523,0.593,regular
Shaquille O'Neal,2009 - 2010,regular,224,0,111,48,111,224,0.496,regular
Shaquille O'Neal,2010 - 2011,regular,131,0,73,31,73,131,0.557,regular
Shareef Abdur-Rahim,2006 - 2007,regular,233,0,169,66,169,233,0.725,regular
Shaun Livingston,2006 - 2007,regular,116,0,82,39,82,116,0.707,regular
Shaun Livingston,2009 - 2010,regular,48,0,42,14,42,48,0.875,regular
Shaun Livingston,2010 - 2011,regular,125,0,108,47,108,125,0.864,regular
Shaun Livingston,2011 - 2012,regular,79,0,62,24,62,79,0.785,regular
Shaun Livingston,2012 - 2013,regular,98,0,85,33,85,98,0.867,regular
Shaun Livingston,2013 - 2014,playoffs,0,37,27,11,27,37,0.73,playoffs
Shaun Livingston,2013 - 2014,regular,191,0,158,52,158,191,0.827,regular
Shaun Livingston,2014 - 2015,regular,91,0,65,34,65,91,0.714,regular
Shaun Livingston,2015 - 2016,playoffs,0,37,32,16,32,37,0.865,playoffs
Shaun Livingston,2015 - 2016,regular,93,0,80,38,80,93,0.86,regular
Shawn Marion,2006 - 2007,regular,248,0,201,62,201,248,0.81,regular
Shawn Marion,2007 - 2008,regular,150,0,106,43,106,150,0.707,regular
Shawn Marion,2008 - 2009,regular,147,0,117,42,117,147,0.796,regular
Shawn Marion,2009 - 2010,regular,139,0,105,49,105,139,0.755,regular
Shawn Marion,2010 - 2011,playoffs,0,47,40,15,40,47,0.851,playoffs
Shawn Marion,2010 - 2011,regular,164,0,126,57,126,164,0.768,regular
Shawn Marion,2011 - 2012,regular,93,0,74,34,74,93,0.796,regular
Shawn Marion,2012 - 2013,regular,101,0,79,35,79,101,0.782,regular
Shawn Marion,2013 - 2014,regular,65,0,51,25,51,65,0.785,regular
Shawn Marion,2014 - 2015,regular,34,0,26,15,26,34,0.765,regular
Shawne Williams,2007 - 2008,regular,106,0,75,34,75,106,0.708,regular
Shawne Williams,2010 - 2011,regular,49,0,41,18,41,49,0.837,regular
Shawne Williams,2014 - 2015,regular,40,0,35,18,35,40,0.875,regular
Shelden Williams,2006 - 2007,regular,144,0,110,42,110,144,0.764,regular
Shelden Williams,2007 - 2008,regular,105,0,71,35,71,105,0.676,regular
Shelden Williams,2008 - 2009,regular,63,0,46,21,46,63,0.73,regular
Shelden Williams,2009 - 2010,regular,98,0,75,28,75,98,0.765,regular
Shelden Williams,2010 - 2011,regular,75,0,58,22,58,75,0.773,regular
Shelden Williams,2011 - 2012,regular,104,0,76,35,76,104,0.731,regular
Shelvin Mack,2011 - 2012,regular,59,0,42,24,42,59,0.712,regular
Shelvin Mack,2013 - 2014,regular,70,0,61,29,61,70,0.871,regular
Shelvin Mack,2014 - 2015,regular,32,0,26,16,26,32,0.812,regular
Shelvin Mack,2015 - 2016,regular,61,0,45,21,45,61,0.738,regular
Smush Parker,2006 - 2007,regular,175,0,113,59,113,175,0.646,regular
Smush Parker,2007 - 2008,regular,28,0,19,11,19,28,0.679,regular
Solomon Hill,2014 - 2015,regular,193,0,159,52,159,193,0.824,regular
Solomon Hill,2015 - 2016,regular,42,0,36,19,36,42,0.857,regular
Solomon Jones,2006 - 2007,regular,75,0,59,24,59,75,0.787,regular
Solomon Jones,2008 - 2009,regular,74,0,53,28,53,74,0.716,regular
Solomon Jones,2009 - 2010,regular,71,0,51,28,51,71,0.718,regular
Solomon Jones,2010 - 2011,regular,62,0,41,24,41,62,0.661,regular
Sonny Weems,2009 - 2010,regular,64,0,44,22,44,64,0.688,regular
Sonny Weems,2010 - 2011,regular,94,0,72,32,72,94,0.766,regular
Speedy Claxton,2006 - 2007,regular,60,0,33,19,33,60,0.55,regular
Spencer Dinwiddie,2014 - 2015,regular,34,0,31,13,31,34,0.912,regular
Spencer Hawes,2007 - 2008,regular,58,0,38,21,38,58,0.655,regular
Spencer Hawes,2008 - 2009,regular,136,0,90,53,90,136,0.662,regular
Spencer Hawes,2009 - 2010,regular,106,0,73,39,73,106,0.689,regular
Spencer Hawes,2010 - 2011,regular,88,0,47,36,47,88,0.534,regular
Spencer Hawes,2011 - 2012,regular,55,0,40,21,40,55,0.727,regular
Spencer Hawes,2012 - 2013,regular,155,0,120,50,120,155,0.774,regular
Spencer Hawes,2013 - 2014,regular,152,0,119,53,119,152,0.783,regular
Spencer Hawes,2014 - 2015,regular,68,0,44,28,44,68,0.647,regular
Spencer Hawes,2015 - 2016,regular,65,0,54,23,54,65,0.831,regular
Stanley Johnson,2015 - 2016,regular,102,0,80,39,80,102,0.784,regular
Stephen Curry,2009 - 2010,regular,200,0,177,56,177,200,0.885,regular
Stephen Curry,2010 - 2011,regular,227,0,212,63,212,227,0.934,regular
Stephen Curry,2011 - 2012,regular,47,0,38,15,38,47,0.809,regular
Stephen Curry,2012 - 2013,regular,292,0,261,70,261,292,0.894,regular
Stephen Curry,2013 - 2014,regular,348,0,308,69,308,348,0.885,regular
Stephen Curry,2014 - 2015,playoffs,0,115,96,19,96,115,0.835,playoffs
Stephen Curry,2014 - 2015,regular,337,0,308,72,308,337,0.914,regular
Stephen Curry,2015 - 2016,playoffs,0,83,76,16,76,83,0.916,playoffs
Stephen Curry,2015 - 2016,regular,400,0,363,71,363,400,0.907,regular
Stephen Graham,2008 - 2009,regular,62,0,50,25,50,62,0.806,regular
Stephen Graham,2009 - 2010,regular,65,0,42,24,42,65,0.646,regular
Stephen Graham,2010 - 2011,regular,38,0,31,15,31,38,0.816,regular
Stephen Jackson,2006 - 2007,playoffs,0,87,71,11,71,87,0.816,playoffs
Stephen Jackson,2006 - 2007,regular,299,0,243,63,243,299,0.813,regular
Stephen Jackson,2007 - 2008,regular,361,0,301,66,301,361,0.834,regular
Stephen Jackson,2008 - 2009,regular,356,0,294,57,294,356,0.826,regular
Stephen Jackson,2009 - 2010,regular,435,0,338,75,338,435,0.777,regular
Stephen Jackson,2010 - 2011,regular,305,0,249,59,249,305,0.816,regular
Stephen Jackson,2011 - 2012,regular,114,0,94,32,94,114,0.825,regular
Stephen Jackson,2012 - 2013,regular,70,0,49,25,49,70,0.7,regular
Stephon Marbury,2006 - 2007,regular,386,0,297,66,297,386,0.769,regular
Stephon Marbury,2007 - 2008,regular,116,0,83,21,83,116,0.716,regular
Steve Blake,2006 - 2007,regular,60,0,41,22,41,60,0.683,regular
Steve Blake,2007 - 2008,regular,64,0,49,28,49,64,0.766,regular
Steve Blake,2008 - 2009,regular,75,0,63,29,63,75,0.84,regular
Steve Blake,2009 - 2010,regular,48,0,36,20,36,48,0.75,regular
Steve Blake,2010 - 2011,regular,30,0,26,13,26,30,0.867,regular
Steve Blake,2011 - 2012,regular,27,0,21,13,21,27,0.778,regular
Steve Blake,2013 - 2014,regular,41,0,31,14,31,41,0.756,regular
Steve Blake,2014 - 2015,regular,41,0,29,20,29,41,0.707,regular
Steve Francis,2006 - 2007,regular,211,0,175,39,175,211,0.829,regular
Steve Nash,2006 - 2007,regular,247,0,222,62,222,247,0.899,regular
Steve Nash,2007 - 2008,regular,245,0,222,72,222,245,0.906,regular
Steve Nash,2008 - 2009,regular,210,0,196,64,196,210,0.933,regular
Steve Nash,2009 - 2010,playoffs,0,75,67,16,67,75,0.893,playoffs
Steve Nash,2009 - 2010,regular,225,0,211,64,211,225,0.938,regular
Steve Nash,2010 - 2011,regular,249,0,227,65,227,249,0.912,regular
Steve Nash,2011 - 2012,regular,142,0,127,42,127,142,0.894,regular
Steve Nash,2012 - 2013,regular,116,0,107,36,107,116,0.922,regular
Steve Novak,2008 - 2009,regular,23,0,21,12,21,23,0.913,regular
Steve Novak,2011 - 2012,regular,26,0,22,15,22,26,0.846,regular
Steve Novak,2012 - 2013,regular,33,0,30,16,30,33,0.909,regular
Steven Adams,2013 - 2014,regular,136,0,79,45,79,136,0.581,regular
Steven Adams,2014 - 2015,regular,205,0,103,59,103,205,0.502,regular
Steven Adams,2015 - 2016,playoffs,0,73,46,17,46,73,0.63,playoffs
Steven Adams,2015 - 2016,regular,196,0,114,61,114,196,0.582,regular
Steven Hunter,2006 - 2007,regular,151,0,74,48,74,151,0.49,regular
Stromile Swift,2006 - 2007,regular,134,0,97,39,97,134,0.724,regular
Stromile Swift,2007 - 2008,regular,109,0,73,32,73,109,0.67,regular
Sundiata Gaines,2009 - 2010,regular,46,0,23,18,23,46,0.5,regular
Sundiata Gaines,2010 - 2011,regular,36,0,18,14,18,36,0.5,regular
Sundiata Gaines,2011 - 2012,regular,96,0,59,34,59,96,0.615,regular
T.J. Ford,2006 - 2007,regular,288,0,236,60,236,288,0.819,regular
T.J. Ford,2007 - 2008,regular,125,0,110,39,110,125,0.88,regular
T.J. Ford,2008 - 2009,regular,281,0,245,63,245,281,0.872,regular
T.J. Ford,2009 - 2010,regular,135,0,104,34,104,135,0.77,regular
T.J. Ford,2010 - 2011,regular,48,0,35,19,35,48,0.729,regular
T.J. McConnell,2015 - 2016,regular,41,0,26,19,26,41,0.634,regular
T.J. Warren,2014 - 2015,regular,19,0,14,12,14,19,0.737,regular
T.J. Warren,2015 - 2016,regular,64,0,45,26,45,64,0.703,regular
Taj Gibson,2009 - 2010,regular,175,0,113,52,113,175,0.646,regular
Taj Gibson,2010 - 2011,regular,148,0,100,48,100,148,0.676,regular
Taj Gibson,2011 - 2012,regular,135,0,84,48,84,135,0.622,regular
Taj Gibson,2012 - 2013,regular,129,0,89,41,89,129,0.69,regular
Taj Gibson,2013 - 2014,regular,281,0,211,66,211,281,0.751,regular
Taj Gibson,2014 - 2015,regular,184,0,132,47,132,184,0.717,regular
Taj Gibson,2015 - 2016,regular,145,0,100,53,100,145,0.69,regular
Tarence Kinsey,2006 - 2007,regular,88,0,71,21,71,88,0.807,regular
Tarence Kinsey,2008 - 2009,regular,38,0,33,12,33,38,0.868,regular
Tarik Black,2014 - 2015,regular,118,0,65,36,65,118,0.551,regular
Tarik Black,2015 - 2016,regular,45,0,19,18,19,45,0.422,regular
Tayshaun Prince,2006 - 2007,playoffs,0,54,41,14,41,54,0.759,playoffs
Tayshaun Prince,2006 - 2007,regular,222,0,172,58,172,222,0.775,regular
Tayshaun Prince,2007 - 2008,playoffs,0,34,27,12,27,34,0.794,playoffs
Tayshaun Prince,2007 - 2008,regular,241,0,185,65,185,241,0.768,regular
Tayshaun Prince,2008 - 2009,regular,243,0,189,60,189,243,0.778,regular
Tayshaun Prince,2009 - 2010,regular,98,0,70,33,70,98,0.714,regular
Tayshaun Prince,2010 - 2011,regular,168,0,118,55,118,168,0.702,regular
Tayshaun Prince,2011 - 2012,regular,115,0,89,41,89,115,0.774,regular
Tayshaun Prince,2012 - 2013,regular,130,0,96,47,96,130,0.738,regular
Tayshaun Prince,2013 - 2014,regular,60,0,34,25,34,60,0.567,regular
Tayshaun Prince,2014 - 2015,regular,65,0,49,26,49,65,0.754,regular
Terrence Jones,2013 - 2014,regular,195,0,118,56,118,195,0.605,regular
Terrence Jones,2014 - 2015,playoffs,0,54,36,15,36,54,0.667,playoffs
Terrence Jones,2014 - 2015,regular,94,0,57,27,57,94,0.606,regular
Terrence Jones,2015 - 2016,regular,116,0,77,34,77,116,0.664,regular
Terrence Ross,2012 - 2013,regular,42,0,30,17,30,42,0.714,regular
Terrence Ross,2013 - 2014,regular,98,0,82,40,82,98,0.837,regular
Terrence Ross,2014 - 2015,regular,56,0,44,27,44,56,0.786,regular
Terrence Ross,2015 - 2016,regular,62,0,49,28,49,62,0.79,regular
Terrence Williams,2009 - 2010,regular,143,0,103,50,103,143,0.72,regular
Terrence Williams,2010 - 2011,regular,21,0,14,11,14,21,0.667,regular
Terrence Williams,2011 - 2012,regular,46,0,27,16,27,46,0.587,regular
Thabo Sefolosha,2006 - 2007,regular,45,0,23,19,23,45,0.511,regular
Thabo Sefolosha,2007 - 2008,regular,104,0,75,34,75,104,0.721,regular
Thabo Sefolosha,2008 - 2009,regular,73,0,61,25,61,73,0.836,regular
Thabo Sefolosha,2009 - 2010,regular,89,0,60,34,60,89,0.674,regular
Thabo Sefolosha,2010 - 2011,regular,79,0,59,31,59,79,0.747,regular
Thabo Sefolosha,2011 - 2012,regular,43,0,38,20,38,43,0.884,regular
